comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
baseline,shifted,belief,105885,281.4351,43.8017,stopped,
baseline,missing,belief,105902,856.3108,1.4000,stopped,
baseline,known,belief,105919,136.0852,53.3250,completed,
baseline,shifted,belief,105936,178.8225,49.0472,stopped,
baseline,missing,belief,105953,869.3192,1.4000,stopped,
baseline,known,belief,105970,181.0716,48.5228,stopped,
baseline,shifted,belief,105987,197.9572,49.6431,stopped,
baseline,missing,belief,106004,882.6763,1.4000,stopped,
baseline,known,belief,106021,171.6630,49.4632,stopped,
baseline,shifted,belief,106038,259.0219,43.7993,stopped,
baseline,missing,belief,106055,830.3999,1.4000,stopped,
baseline,known,belief,106072,152.7045,53.2582,completed,
baseline,shifted,belief,106089,857.3486,1.4000,stopped,
baseline,missing,belief,106106,881.0008,1.4000,stopped,
baseline,known,belief,106123,182.0497,49.3959,stopped,
baseline,shifted,belief,106140,533.6617,22.9221,stopped,
baseline,missing,belief,106157,839.5017,1.4000,stopped,
baseline,known,belief,106174,197.1098,48.8821,stopped,
baseline,shifted,belief,106191,451.4715,30.1162,stopped,
baseline,missing,belief,106208,843.0558,1.4000,stopped,
baseline,known,belief,106225,154.6238,49.3473,stopped,
baseline,shifted,belief,106242,647.4518,17.1305,stopped,
baseline,missing,belief,106259,869.0892,1.4000,stopped,
baseline,known,belief,106276,167.1000,54.3769,completed,
baseline,shifted,belief,106293,213.8094,50.1404,stopped,
baseline,missing,belief,106310,849.7368,1.4000,stopped,
baseline,known,belief,106327,186.3753,49.5069,stopped,
baseline,shifted,belief,106344,450.3219,30.7979,stopped,
baseline,missing,belief,106361,825.7029,1.4000,stopped,
baseline,known,belief,106378,139.4124,54.4724,completed,
baseline,shifted,belief,106395,143.2547,54.2680,completed,
baseline,missing,belief,106412,876.9963,1.4000,stopped,
baseline,known,belief,106429,136.9935,54.0015,completed,
baseline,shifted,belief,106446,143.3831,54.3556,completed,
baseline,missing,belief,106463,834.2532,1.4000,stopped,
baseline,known,belief,106480,204.1345,50.2171,stopped,
baseline,shifted,belief,106497,351.9207,36.6285,stopped,
baseline,missing,belief,106514,842.2233,1.4000,stopped,
baseline,known,belief,106531,184.9879,49.4968,stopped,
baseline,shifted,belief,106548,190.9314,49.6331,stopped,
baseline,missing,belief,106565,861.6737,1.4000,stopped,
baseline,known,belief,106582,181.6422,49.6533,stopped,
baseline,shifted,belief,106599,171.1669,49.3243,stopped,
baseline,missing,belief,106616,836.7705,1.4000,stopped,
baseline,known,belief,106633,203.1162,48.9898,stopped,
baseline,shifted,belief,106650,475.9804,30.0868,stopped,
baseline,missing,belief,106667,861.1629,1.4000,stopped,
baseline,known,belief,106684,139.7805,53.6577,completed,
baseline,shifted,belief,106701,262.6250,43.8312,stopped,
baseline,missing,belief,106718,846.0938,1.4000,stopped,
baseline,known,belief,106735,193.4927,48.9491,stopped,
baseline,shifted,belief,106752,854.2011,1.4000,stopped,
baseline,missing,belief,106769,840.9948,1.4000,stopped,
baseline,known,belief,106786,172.8114,49.4744,stopped,
baseline,shifted,belief,106803,297.1640,43.7783,stopped,
baseline,missing,belief,106820,811.2428,1.4000,stopped,
baseline,known,belief,106837,196.6295,49.6750,stopped,
baseline,shifted,belief,106854,169.3275,50.2261,stopped,
baseline,missing,belief,106871,853.9644,1.4000,stopped,
baseline,known,belief,106888,172.5074,49.2439,stopped,
baseline,shifted,belief,106905,178.6332,49.3190,stopped,
baseline,missing,belief,106922,828.6078,1.4000,stopped,
baseline,known,belief,106939,186.2779,48.6743,stopped,
baseline,shifted,belief,106956,830.7394,1.4000,stopped,
baseline,missing,belief,106973,874.5593,1.4000,stopped,
baseline,known,belief,106990,275.8405,43.1034,stopped,
baseline,shifted,belief,107007,152.5377,53.0938,completed,
baseline,missing,belief,107024,841.4459,1.4000,stopped,
baseline,known,belief,107041,174.7274,49.5052,stopped,
baseline,shifted,belief,107058,823.9247,1.4000,stopped,
baseline,missing,belief,107075,854.0182,1.4000,stopped,
baseline,known,belief,107092,169.5174,49.4440,stopped,
baseline,shifted,belief,107109,257.7717,43.7948,stopped,
baseline,missing,belief,107126,844.9950,1.4000,stopped,
baseline,known,belief,107143,269.3962,43.1245,stopped,
baseline,shifted,belief,107160,840.2665,1.4000,stopped,
baseline,missing,belief,107177,829.0350,1.4000,stopped,
baseline,known,belief,107194,149.3144,54.0432,completed,
baseline,shifted,belief,107211,848.7814,1.4000,stopped,
baseline,missing,belief,107228,879.1468,1.4000,stopped,
baseline,known,belief,107245,179.8966,49.1986,stopped,
baseline,shifted,belief,107262,190.6319,49.4782,stopped,
baseline,missing,belief,107279,853.1058,1.4000,stopped,
baseline,known,belief,107296,199.6147,49.0552,stopped,
baseline,shifted,belief,107313,449.2309,30.1275,stopped,
baseline,missing,belief,107330,830.1260,1.4000,stopped,
baseline,known,belief,107347,205.4706,49.5757,stopped,
baseline,shifted,belief,107364,258.7641,43.1040,stopped,
baseline,missing,belief,107381,859.6468,1.4000,stopped,
baseline,known,belief,107398,194.7609,49.6051,stopped,
baseline,shifted,belief,107415,186.5934,49.6279,stopped,
baseline,missing,belief,107432,889.2994,1.4000,stopped,
baseline,known,belief,107449,155.8163,49.4558,stopped,
baseline,shifted,belief,107466,257.6140,43.8290,stopped,
baseline,missing,belief,107483,861.0315,1.4000,stopped,
baseline,known,belief,107500,180.1696,48.7906,stopped,
baseline,shifted,belief,107517,133.6998,54.3305,completed,
baseline,missing,belief,107534,851.7258,1.4000,stopped,
baseline,known,belief,107551,184.1165,49.2652,stopped,
baseline,shifted,belief,107568,662.2559,16.4098,stopped,
baseline,missing,belief,107585,838.0716,1.4000,stopped,
baseline,known,belief,107602,165.7203,49.5341,stopped,
baseline,shifted,belief,107619,290.1448,44.5011,stopped,
baseline,missing,belief,107636,844.3086,1.4000,stopped,
baseline,known,belief,107653,205.8558,48.8599,stopped,
baseline,shifted,belief,107670,353.6698,37.2837,stopped,
baseline,missing,belief,107687,840.6914,1.4000,stopped,
baseline,known,belief,107704,172.7457,49.0413,stopped,
baseline,shifted,belief,107721,185.2834,49.6349,stopped,
baseline,missing,belief,107738,847.9964,1.4000,stopped,
baseline,known,belief,107755,198.8708,49.5549,stopped,
baseline,shifted,belief,107772,341.2096,36.6401,stopped,
baseline,missing,belief,107789,891.5534,1.4000,stopped,
baseline,known,belief,107806,173.0363,49.1597,stopped,
baseline,shifted,belief,107823,556.9024,22.9001,stopped,
baseline,missing,belief,107840,862.6395,1.4000,stopped,
baseline,known,belief,107857,183.1305,49.5314,stopped,
baseline,shifted,belief,107874,259.8591,43.8119,stopped,
baseline,missing,belief,107891,842.3968,1.4000,stopped,
baseline,known,belief,107908,168.0969,49.2394,stopped,
baseline,shifted,belief,107925,444.0457,30.8510,stopped,
baseline,missing,belief,107942,836.3653,1.4000,stopped,
baseline,known,belief,107959,162.9516,49.5079,stopped,
baseline,shifted,belief,107976,658.7018,16.4218,stopped,
baseline,missing,belief,107993,802.1939,1.4000,stopped,
baseline,known,belief,108010,149.8172,53.6966,completed,
baseline,shifted,belief,108027,163.8332,50.1540,stopped,
baseline,missing,belief,108044,891.3186,1.4000,stopped,
baseline,known,belief,108061,202.8787,48.9403,stopped,
baseline,shifted,belief,108078,170.2749,49.1266,completed,
baseline,missing,belief,108095,851.7029,1.4000,stopped,
baseline,known,belief,108112,175.2995,49.3004,stopped,
baseline,shifted,belief,108129,378.4579,36.6001,stopped,
baseline,missing,belief,108146,864.7304,1.4000,stopped,
baseline,known,belief,108163,168.1751,49.4787,stopped,
baseline,shifted,belief,108180,302.7139,43.7987,stopped,
baseline,missing,belief,108197,877.2973,1.4000,stopped,
baseline,known,belief,108214,177.2976,49.5453,stopped,
baseline,shifted,belief,108231,757.7897,9.2155,stopped,
baseline,missing,belief,108248,829.0337,1.4000,stopped,
baseline,known,belief,108265,171.1351,49.3694,stopped,
baseline,shifted,belief,108282,789.1608,9.1923,stopped,
baseline,missing,belief,108299,872.9610,1.4000,stopped,
baseline,known,belief,108316,184.1049,49.5449,stopped,
baseline,shifted,belief,108333,648.0862,16.4164,stopped,
baseline,missing,belief,108350,834.1953,1.4000,stopped,
baseline,known,belief,108367,154.8828,53.6221,completed,
baseline,shifted,belief,108384,160.1863,48.9380,stopped,
baseline,missing,belief,108401,853.8017,1.4000,stopped,
baseline,known,belief,108418,184.8373,49.4185,stopped,
baseline,shifted,belief,108435,266.8646,44.4683,stopped,
baseline,missing,belief,108452,857.2421,1.4000,stopped,
baseline,known,belief,108469,183.4739,49.4224,stopped,
baseline,shifted,belief,108486,734.2582,9.2671,stopped,
baseline,missing,belief,108503,857.0712,1.4000,stopped,
baseline,known,belief,108520,169.4371,49.3095,stopped,
baseline,shifted,belief,108537,190.5728,49.7239,stopped,
baseline,missing,belief,108554,873.8156,1.4000,stopped,
baseline,known,belief,108571,162.2878,49.4792,stopped,
baseline,shifted,belief,108588,497.2971,30.0865,stopped,
baseline,missing,belief,108605,854.4957,1.4000,stopped,
baseline,known,belief,108622,166.0088,49.7066,stopped,
baseline,shifted,belief,108639,179.6920,49.7407,stopped,
baseline,missing,belief,108656,855.2787,1.4000,stopped,
baseline,known,belief,108673,179.5245,49.4220,stopped,
baseline,shifted,belief,108690,174.0758,49.3447,stopped,
optimized,known,belief,100003,164.3425,49.9137,stopped,
optimized,shifted,belief,100020,171.1178,49.9798,stopped,
optimized,missing,belief,100037,847.9251,1.4000,stopped,
optimized,known,belief,100054,165.3031,50.1958,stopped,
optimized,shifted,belief,100071,255.6770,45.0629,stopped,
optimized,missing,belief,100088,855.4476,1.4000,stopped,
optimized,known,belief,100105,142.6966,49.5618,stopped,
optimized,shifted,belief,100122,166.3427,50.1962,stopped,
optimized,missing,belief,100139,889.6476,1.4000,stopped,
optimized,known,belief,100156,134.9526,54.7258,completed,
optimized,shifted,belief,100173,160.3873,50.0817,stopped,
optimized,missing,belief,100190,836.3413,1.4000,stopped,
optimized,known,belief,100207,133.5512,55.1943,completed,
optimized,shifted,belief,100224,256.3070,45.0559,stopped,
optimized,missing,belief,100241,854.7820,1.4000,stopped,
optimized,known,belief,100258,137.9804,54.6840,completed,
optimized,shifted,belief,100275,133.5218,54.8776,completed,
optimized,missing,belief,100292,866.4348,1.4000,stopped,
optimized,known,belief,100309,169.1685,49.5077,stopped,
optimized,shifted,belief,100326,121.4058,54.4797,completed,
optimized,missing,belief,100343,848.2617,1.4000,stopped,
optimized,known,belief,100360,163.8239,50.0510,stopped,
optimized,shifted,belief,100377,308.5036,39.2161,stopped,
optimized,missing,belief,100394,850.1931,1.4000,stopped,
optimized,known,belief,100411,162.8787,50.0903,stopped,
optimized,shifted,belief,100428,121.9698,55.1040,completed,
optimized,missing,belief,100445,875.8480,1.4000,stopped,
optimized,known,belief,100462,118.5716,53.9625,completed,
optimized,shifted,belief,100479,584.4954,20.9800,stopped,
optimized,missing,belief,100496,872.0572,1.4000,stopped,
optimized,known,belief,100513,131.5466,54.8435,completed,
optimized,shifted,belief,100530,577.2370,20.9890,stopped,
optimized,missing,belief,100547,847.4869,1.4000,stopped,
optimized,known,belief,100564,128.4257,54.6727,completed,
optimized,shifted,belief,100581,165.9187,50.1217,stopped,
optimized,missing,belief,100598,894.5330,1.4000,stopped,
optimized,known,belief,100615,144.7569,54.0640,completed,
optimized,shifted,belief,100632,164.1381,50.0204,stopped,
optimized,missing,belief,100649,826.8909,1.4000,stopped,
optimized,known,belief,100666,130.0840,55.5878,completed,
optimized,shifted,belief,100683,473.0024,26.8345,stopped,
optimized,missing,belief,100700,874.3765,1.4000,stopped,
optimized,known,belief,100717,133.7770,54.6324,completed,
optimized,shifted,belief,100734,239.9394,45.0326,stopped,
optimized,missing,belief,100751,829.8307,1.4000,stopped,
optimized,known,belief,100768,140.0464,55.1418,completed,
optimized,shifted,belief,100785,139.3404,54.1425,completed,
optimized,missing,belief,100802,859.9048,1.4000,stopped,
optimized,known,belief,100819,173.1390,49.9483,stopped,
optimized,shifted,belief,100836,609.6149,20.9749,stopped,
optimized,missing,belief,100853,833.2922,1.4000,stopped,
optimized,known,belief,100870,179.0969,49.3438,stopped,
optimized,shifted,belief,100887,139.1189,54.8024,completed,
optimized,missing,belief,100904,852.6196,1.4000,stopped,
optimized,known,belief,100921,156.1629,49.3653,stopped,
optimized,shifted,belief,100938,140.9044,55.4719,completed,
optimized,missing,belief,100955,858.6580,1.4000,stopped,
optimized,known,belief,100972,156.1736,55.8086,completed,
optimized,shifted,belief,100989,228.3289,45.0215,stopped,
optimized,missing,belief,101006,876.0608,1.4000,stopped,
optimized,known,belief,101023,132.5145,55.6745,completed,
optimized,shifted,belief,101040,343.2693,39.1969,stopped,
optimized,missing,belief,101057,836.9918,1.4000,stopped,
optimized,known,belief,101074,162.8429,48.9708,stopped,
optimized,shifted,belief,101091,140.3623,55.8955,completed,
optimized,missing,belief,101108,832.2029,1.4000,stopped,
optimized,known,belief,101125,135.1951,54.5893,completed,
optimized,shifted,belief,101142,405.2592,32.6730,stopped,
optimized,missing,belief,101159,854.1099,1.4000,stopped,
optimized,known,belief,101176,267.8886,44.3402,stopped,
optimized,shifted,belief,101193,131.9237,55.2641,completed,
optimized,missing,belief,101210,885.7975,1.4000,stopped,
optimized,known,belief,101227,180.0067,49.2134,stopped,
optimized,shifted,belief,101244,147.9455,54.4694,completed,
optimized,missing,belief,101261,834.4068,1.4000,stopped,
optimized,known,belief,101278,129.7314,53.9530,completed,
optimized,shifted,belief,101295,571.8825,21.0006,stopped,
optimized,missing,belief,101312,850.8158,1.4000,stopped,
optimized,known,belief,101329,180.2988,50.1178,stopped,
optimized,shifted,belief,101346,136.7639,56.0606,completed,
optimized,missing,belief,101363,842.1925,1.4000,stopped,
optimized,known,belief,101380,312.2701,38.5395,stopped,
optimized,shifted,belief,101397,166.9083,50.7748,stopped,
optimized,missing,belief,101414,827.0034,1.4000,stopped,
optimized,known,belief,101431,159.2927,48.5387,completed,
optimized,shifted,belief,101448,275.1103,45.0443,stopped,
optimized,missing,belief,101465,865.6693,1.4000,stopped,
optimized,known,belief,101482,131.4318,54.7231,completed,
optimized,shifted,belief,101499,162.6069,49.7997,stopped,
optimized,missing,belief,101516,871.9538,1.4000,stopped,
optimized,known,belief,101533,165.4561,49.1875,stopped,
optimized,shifted,belief,101550,342.9976,39.1874,stopped,
optimized,missing,belief,101567,841.1870,1.4000,stopped,
optimized,known,belief,101584,137.6255,54.4239,completed,
optimized,shifted,belief,101601,237.8314,45.0395,stopped,
optimized,missing,belief,101618,830.5824,1.4000,stopped,
optimized,known,belief,101635,166.2667,49.5450,stopped,
optimized,shifted,belief,101652,493.2165,26.8338,stopped,
optimized,missing,belief,101669,840.9460,1.4000,stopped,
optimized,known,belief,101686,121.3033,54.3741,completed,
optimized,shifted,belief,101703,128.4135,54.3909,completed,
optimized,missing,belief,101720,858.9405,1.4000,stopped,
optimized,known,belief,101737,134.4431,55.2241,completed,
optimized,shifted,belief,101754,654.3109,14.4284,stopped,
optimized,missing,belief,101771,846.1066,1.4000,stopped,
optimized,known,belief,101788,130.5799,55.7296,completed,
optimized,shifted,belief,101805,162.7897,50.0800,stopped,
optimized,missing,belief,101822,832.3753,1.4000,stopped,
optimized,known,belief,101839,168.4983,49.7014,stopped,
optimized,shifted,belief,101856,526.0855,27.5748,stopped,
optimized,missing,belief,101873,845.1713,1.4000,stopped,
optimized,known,belief,101890,131.2387,54.6820,completed,
optimized,shifted,belief,101907,132.1968,54.4067,completed,
optimized,missing,belief,101924,833.9172,1.4000,stopped,
optimized,known,belief,101941,126.7749,54.4496,completed,
optimized,shifted,belief,101958,695.2715,14.4005,stopped,
optimized,missing,belief,101975,839.8477,1.4000,stopped,
optimized,known,belief,101992,172.1995,50.0806,stopped,
